French,MOSSI
"40  Car, de même que Yona+ a été dans le ventre de l’énorme poisson trois jours et trois nuits, ainsi le Fils de l’homme+ sera dans le cœur de la terre+ trois jours et trois nuits+.","40  Bala, wa a Zonas sẽn pa zĩm-bedrã pʋgẽ rasem a tãab la yʋnd a tãabã, ninsaal Biigã me na n paa tẽngã pʋgẽ rasem a tãab la yʋnd a tãabo."
"41  Les hommes de Ninive se lèveront, lors du jugement, avec cette génération+ et la condamneront+ ; parce qu’ils se sont repentis à la prédication de Yona*+, mais, voyez, ici il y a quelque chose de plus que Yona.","41  Bʋʋdã kaoob sasa, Niniiv nebã na n vʋʋga ne zãmaan-kãngã n ning-a taale, bala Niniiv nebã sẽn wʋm a Zonas sẽn moon koɛɛg ningã, b teka yam n kos sugri. La ade! sẽn yɩɩd a Zonas n be ka."
"42  La reine du Sud+ sera relevée, lors du jugement, avec cette génération et la condamnera ; parce qu’elle est venue des extrémités* de la terre pour entendre la sagesse de Salomon, mais, voyez, ici il y a quelque chose de plus que Salomon+. ","42  Bʋʋdã kaoob sasa, Seba* rĩm-poakã na n vʋʋga ne zãmaan-kãngã n ning-a taale, bala yẽ yii hal zĩ-zãrgẽ n wa kelg a Salomo yam goamã. La ade! sẽn yɩɩd a Salomo n be ka. "
"43  “ Lorsqu’un esprit impur sort d’un homme, il passe par des lieux arides à la recherche d’un lieu de repos, et il n’en trouve pas+.","43  “Zĩn sã n yi n bas neda, a gilgda rasempʋɩɩsẽ wã n baood vʋʋsg zĩiga. La a sã n pa yã,"
"44  Alors il dit : ‘ Je vais retourner dans ma maison d’où je suis sorti ’ ; et, en arrivant, il la trouve inoccupée, mais balayée et ornée.","44  a yetame: ‘Mam na n leba m doogẽ wã, zĩig ning m sẽn yi wã.’ La a sã n ta, a mikdame tɩ roogã yaa vɩʋʋgo, n pɩɩs n nags tɩ yaa neere."
"45  Alors il s’en va prendre avec lui sept autres esprits plus méchants que lui+ ; et, après être entrés, ils habitent là ; et le dernier état de cet homme devient pire que le premier+. Ainsi en sera-​t-​il également pour cette génération méchante+. ” ","45  Rẽ, yẽ kẽngdame n tɩ peeg zĩn-dãmb a yopoe sẽn yaa wẽns n yɩɩd yẽ mengã, tɩ b wa kẽ n pa be, tɩ ra-kãng yaoolem yɛlã lebg wẽng n yɩɩg pipi wã. Na n yɩɩ woto ne zãmaan-kãngã sẽn yaa wẽngã.” "
"46  Pendant qu’il parlait encore aux foules, voyez, sa mère et ses frères+ vinrent se placer dehors, cherchant à lui parler.","46  Bãmb sẽn wa n ket n gomd ne kʋʋngã, b ma wã ne b ma-biisã wa n yasa yɩng n dat n yã bãmba."
"47  Quelqu’un alors lui dit : “ Écoute ! Ta mère et tes frères se tiennent dehors, cherchant à te parler*. ”",47  Rẽ n so tɩ ned a ye yeel bãmba: “Ade! Yãmb ma wã ne y ma-biisã bee yɩng n dat n yã yãmba.”
"48  Répondant, il dit à celui qui l’en informait : “ Qui est ma mère, et qui sont mes frères+ ? ”","48  Bãmb leoka ned ning sẽn gomd ne bãmbã, n sok yaa: “Ãnda la mam ma, la ãnd dãmb la mam ma-biisi?”"
"49  Et, étendant la main vers ses disciples, il dit : “ Vois ! Ma mère et mes frères+ !","49  La b tẽega b nug n tees b karen-biisã n yeele: “Ad mam ma, la m ma-biisi!"
"50  Car quiconque fait la volonté de mon Père qui est au ciel, celui-là est mon frère, et ma sœur, et ma mère. ”","50  Bala, ned ning sẽn maand m Ba sẽn be saasẽ wã raab n yaa mam ma-bi-raoogo, m ma-bi-poaka, la m ma.”"
"13  Ce jour-​là Jésus, ayant quitté la maison, était assis au bord de la mer ;","13  Badaare, a Zeezi yii roogẽ wã n tɩ zĩnd mogrã noore."
"2  et de grandes foules se rassemblèrent auprès de lui, si bien qu’il monta dans un bateau et s’assit+, et toute la foule se tenait sur la plage.","2  La neb kʋʋng n wa n tigim taab bãmb nengẽ, tɩ bãmb tɩ kẽ koom-koglg a ye pʋgẽ n zĩndi. La kʋʋngã fãa ra yasa mogrã noore."
"3  Alors il leur exposa beaucoup de choses par des exemples*, en disant : “ Voici qu’un semeur est sorti pour semer+ ;","3  Dẽ, bãmb wẽe yel-bũn n togs nebã bũmb wʋsg n yeele: “Ka-koaad n yi n na n fẽrg bõn-buudu."
"4  et comme il semait, des [grains] sont tombés le long de la route, et les oiseaux sont venus et les ont mangés+.","4  La a sẽn wa n fẽrgdẽ wã, bõn-buud kẽer n lʋɩ sorã noor tɩ liuuli wa rɩ."
"5  D’autres sont tombés sur les endroits rocailleux, où ils n’avaient pas beaucoup de terre, et aussitôt ils ont levé, parce qu’ils n’avaient pas de profondeur de terre+.","5  Sãnda lʋɩɩ kug zĩigẽ, tom sẽn pa waoogẽ. B yii tao-tao, tomã sẽn pa waoogã yĩnga."
"6  Mais quand le soleil s’est levé, ils ont été brûlés, et parce qu’ils n’avaient pas de racine, ils se sont desséchés+.","6  La wĩntoogã sẽn zẽke, a walmã kɩtame tɩ b zelg n ki, b sẽn pa tar yẽgã yĩnga."
"7  D’autres encore sont tombés parmi les épines, et les épines ont monté et les ont étouffés+.","7  Kẽer lʋɩɩ gõos sʋka, tɩ gõosã yik n wulumd-ba."
"8  D’autres enfin sont tombés sur la belle terre, et ils donnaient du fruit+, celui-ci cent fois autant, celui-là soixante, l’autre trente+.","8  La sãnda lʋɩɩ zĩ-sõngẽ, n sɩng biis wombo. Yãoã soab woma koabga, tɩ kada wom pis-yoobe, t’a to wã wom pis-tã."
9  Que celui qui a des oreilles écoute+. ” ,9  Bɩ sẽn tar-a tʋb kelge.” 
10  Et les disciples s’avancèrent et lui dirent : “ Pourquoi leur parles-​tu en te servant d’exemples+ ? ”,"10  Dẽ, karen-biisã kolga bãmb n sok yaa: “Bõe yĩng tɩ yãmb gomd ne bãmb ne yel-bũna?”"
"11  En réponse il dit : “ À vous il est accordé de comprendre les saints secrets+ du royaume des cieux, mais à ces gens-​là cela n’est pas accordé+.","11  La a Zeezi leoka bãmb n yeele: “Wẽnnaam sõnga yãmb tɩ y tõe n wʋm bãmb saasẽ Rĩungã yel-solgdsã sẽn yaa sõamyã wã võore, la b pa sõng nin-kãensã ye."
"12  Car celui qui a, on lui donnera davantage et il sera dans l’abondance+ ; mais celui qui n’a pas, même ce qu’il a lui sera enlevé+.","12  Bala, ned ning sẽn tare, b na n kõ-a lame n paas t’a paam tɩ seke. La ned ning sẽn pa tare, baa a sẽn tarã menga, b na n deeg n bas-a lame."
"13  C’est pourquoi je leur parle en utilisant des exemples, parce que, regardant, ils regardent en vain, et entendant, ils entendent en vain, et ils n’en saisissent pas non plus le sens+ ;","13  Rẽ n so tɩ mam gomd ne bãmb ne yel-bũna, bala b sẽn getã, b geta zaalem, la b sẽn kelgdã, b kelgda zaalem n pa wʋmd a võor me ye."
"14  et à leur égard s’accomplit la prophétie d’Isaïe, qui dit : ‘ En entendant, vous entendrez, mais en aucune façon vous n’en saisirez le sens ; et, regardant, vous regarderez, mais vous ne verrez absolument pas+.","14  Sẽn paase, a Ezayi bãngr-gomdã pidsda bãmb zutu. A ra yeelame: ‘Sɩd me, yãmb na n kelgame la y pa na n wʋm a võor ye. Sɩd me, y na n gesame la y pa na n yã ye."
"15  Car le cœur de ce peuple est devenu insensible*, et de leurs oreilles ils ont entendu avec indifférence*, et ils ont fermé leurs yeux ; de peur qu’ils ne voient de leurs yeux, et n’entendent de leurs oreilles, et n’en saisissent le sens avec leur cœur, et ne reviennent, et que je ne les guérisse+. ’ ","15  Bala, nin-kãensã sũyã riglmame. B tʋbã wʋmame la b pa reeg ye. B muma b nin sẽn na yɩl tɩ b ninã ra tol n yã, tɩ b tʋbã ra wʋme, la b ra wa wʋm a võor b sũyã pʋsẽ, n lebg n wa mam nengẽ tɩ m sãoog-b ye.’ "
"16  “ Cependant, heureux sont vos yeux+ parce qu’ils regardent, et vos oreilles parce qu’elles entendent.","16  “La yãmb yaa sũ-noog rãmba, bala yãmb nin neeme, tɩ y tʋb wʋmdẽ."
"17  Car, vraiment, je vous le dis : Beaucoup de prophètes+ et de justes ont désiré voir les choses que vous regardez et ne les ont pas vues+, et entendre les choses que vous entendez et ne les ont pas entendues+. ","17  La mam yeta yãmb sɩd tɩ no-rɛɛsdb ne nin-tɩrs wʋsg ra tʋll n yãa bũmb nins yãmb sẽn ne wã, la b pa yã ye, la b wʋm bũmb nins yãmb sẽn wʋmdã, la b pa wʋm ye. "
"18  “ Vous donc, écoutez l’exemple de l’homme qui a semé+.","18  “Masã, bɩ y kelg yel-bũndã võore:"
"19  Lorsque quelqu’un entend la parole du royaume, mais n’en saisit pas le sens, le méchant+ vient et arrache ce qui a été semé dans son cœur ; c’est celui qui a été semé le long de la route.","19  Ned sã n kelg Rĩungã koɛɛg n pa wʋm a võore, wẽng soabã wat n yiisa bũmb ning b sẽn bʋd yẽ sũurẽ wã. Rẽ makda bõn-buudã sẽn lʋɩ sorã noorã."
"20  Quant à celui qui a été semé sur les endroits rocailleux, c’est celui qui entend la parole et aussitôt l’accepte avec joie+.","20  La sã n yaa ne sẽn lʋɩ-a kug zĩigẽ wã, rẽ yaa ned sẽn kelg koɛɛgã n deeg-a zĩig pʋgẽ ne sũ-noogo."
"21  Cependant il n’a pas de racine en lui-​même, mais ne dure qu’un temps, et après qu’une tribulation ou une persécution est survenue à cause de la parole, aussitôt il trébuche+.","21  La yẽ sẽn pa tar a toorẽ yẽgã yĩnga, a kaoosda wakat bilfu. La a sã n wa paam zu-loɛɛg wall namsg koɛɛgã yĩnga, a lʋɩta zĩig pʋgẽ."
"22  Quant à celui qui a été semé parmi les épines, c’est celui qui entend la parole, mais l’inquiétude de ce système de choses*+ et le pouvoir trompeur de la richesse* étouffent la parole, et il* devient stérile+.","22  La sã n yaa ne sẽn lʋɩ-a gõos sʋkã, rẽ yaa ned sẽn wʋm koɛɛgã, tɩ yɩɩr ne dũni-kãngã* yɛlã, n paas arzɛkã tʋlsem* wulumd koɛɛgã n kɩt t’a pa womd biis ye."
"23  Quant à celui qui a été semé sur la belle terre, c’est celui qui entend la parole et en saisit le sens, qui porte alors du fruit et produit celui-ci cent fois autant, celui-là soixante, l’autre trente+. ” ","23  La sã n yaa ne sẽn lʋɩ-a zĩ-sõngẽ wã, rẽ yaa ned sẽn kelgd koɛɛgã la a wʋmd a võor n womd biisi. Yãoã soab womda koabga, tɩ kada soabã womd pis-yoobe, t’a to wã womd pis-tã.” "
"24  Il leur proposa un autre exemple, en disant : “ Le royaume des cieux est devenu semblable à un homme qui a semé de la belle semence dans son champ+.",24  Bãmb wẽ-b-la yel-bũnd a to n yeele: “D tõe n dɩka saasẽ Rĩungã n mak ne rao sẽn bʋd bõn-buud sẽn yaa sõma a pʋʋgẽ.
"25  Pendant que les hommes dormaient, son ennemi est venu et a semé de la mauvaise herbe* par-​dessus, au milieu du blé, et s’en est allé.","25  Nebã gõeem wakate, raoã bɛ n wa n kẽ ki* wã sʋk n bʋd nadens* la a looge."
"26  Quand la plante a germé et produit du fruit, alors la mauvaise herbe est apparue elle aussi.","26  Koodã sẽn wa n bul n yi n wom biisi, nadensã me pukame."
"27  Les esclaves du maître de maison se sont donc avancés et lui ont dit : ‘ Maître, n’as-​tu pas semé de la belle semence dans ton champ+ ? Comment se fait-​il donc qu’il s’y trouve de la mauvaise herbe+ ? ’","27  Rẽ, yirã soab tʋm-tʋmdbã wa n yeel-a lame: ‘Zu-soaba, yãmb pa bʋd bõn-buud sẽn yaa sõma y pʋʋgẽ wã wɛ? La maana wãn tɩ nadens be beenẽ?’"
"28  Il leur a dit : ‘ Un ennemi, un homme, a fait cela+. ’ Ils lui ont dit : ‘ Veux-​tu donc que nous sortions la ramasser ? ’",28  Yẽ yeel-b lame: ‘Yaa mam bɛ n maan dẽ.’ Tɩ tʋm-tʋmdbã sok yaa: ‘Yãmb datame tɩ d yi n võ-b bɩ?’
"29  Il a dit : ‘ Non, pour que vous ne risquiez pas, en ramassant la mauvaise herbe, de déraciner le blé avec elle.","29  Yẽ leokame: ‘Ayo. Bala, mam yɛɛsda yãmb na wa n naag ki wã ne nadensã n võ."
"30  Laissez l’un et l’autre croître ensemble jusqu’à la moisson ; et à l’époque de la moisson je dirai aux moissonneurs : Ramassez d’abord la mauvaise herbe et liez-​la en bottes pour la brûler+, puis mettez-​vous à ramasser le blé dans mon magasin+. ’ ” ","30  Bas-y tɩ b naag taab n bɩ hal n tãag tigsgã. Tigsgã sasa, mam na n yeela tigsdbã yaa: Reng-y n kɛ-y nadensã n loe kil n yõog bugum, la y tigis ki wã mam baoorẽ wã.’ ” "
"31  Il leur proposa un autre exemple+, en disant : “ Le royaume des cieux est semblable à un grain de moutarde+ qu’un homme a pris et semé dans son champ ;",31  Bãmb wẽ-b-la yel-bũnd a to n yeele: “Saasẽ Rĩungã yaa wa mutard bil* rao sẽn dɩk n bʋd a pʋʋgẽ.
"32  c’est bien la plus petite de toutes les semences, mais quand il a poussé, c’est la plus grande des plantes potagères et il devient un arbre, si bien que les oiseaux du ciel+ viennent loger dans ses branches+. ” ","32  Sɩd-sɩda, yẽ n yaa bilf n yɩɩd bõn-buud a taabã fãa, la a sã n bɩ a yaa kãseng n yɩɩd bũmb nins b sẽn kood zẽed zĩisẽ wã fãa. A lebgda tɩɩga, hal tɩ liuuli wã sẽn yɩgd yĩngrã wat n soonded a wilẽ wã.” "
"33  Il leur donna un autre exemple : “ Le royaume des cieux est semblable à du levain+ qu’une femme a pris et caché dans trois grandes mesures* de farine, jusqu’à ce que toute la masse ait fermenté. ” ","33  Bãmb paas-b-la yel-bũnd a to n yeele: “Saasẽ Rĩungã yaa wa rabɩll pag sẽn dɩk n kalem zom wʋsg* n nage, hal tɩ zom-nagdgã fãa wa wuki.” "
"34  Toutes ces choses, Jésus les dit aux foules par des exemples. En effet, il ne leur parlait pas sans exemple+ ;","34  A Zeezi togsa kʋʋngã bõn-kãensã fãa ne yel-bũna. Sɩd me, b ra pa gomd ne bãmb tɩ pa ne yel-bũna,"
"35  pour que s’accomplisse ce qui avait été prononcé par l’intermédiaire du prophète, quand il a dit : “ Je veux ouvrir ma bouche par des exemples, je proclamerai des choses cachées depuis la fondation+. ” ",35  sẽn na yɩl tɩ Wẽnnaam sẽn da kɩt tɩ no-rɛɛsã yeel bũmb ningã pidsi. A ra yeelame: “Mam na n yaaga m noor n wẽ yel-bũna. Mam na n moona bũmb nins sẽn solg hal sɩngrẽ* wã.” 
"36  Puis, après avoir congédié les foules, il entra dans la maison. Et ses disciples vinrent auprès de lui et dirent : “ Explique-​nous l’exemple de la mauvaise herbe* dans le champ. ”","36  La bãmb sẽn kuils kʋʋngã poore, b tɩ kẽe roogẽ. Bãmb karen-biisã kolga bãmb n yeele: “Bilg-y tõnd yel-bũnd ning sẽn gomd nadens sẽn be pʋʋgẽ wã yellã võore.”"
"37  Alors il dit : “ Le semeur de la belle semence, c’est le Fils de l’homme ;","37  Bãmb leokame n yeele: “Sẽn bʋd-a bõn-buud sẽn yaa sõma wã yaa ninsaal Biigã,"
"38  le champ, c’est le monde+ ; quant à la belle semence, ce sont les fils du royaume ; mais la mauvaise herbe, ce sont les fils du méchant+,","38  tɩ pʋʋgã yaa dũniyã. La sã n yaa ne bõn-buud sẽn yaa sõma wã, bãmb yaa Rĩungã kamba. La nadensã yaa wẽng soabã kamba,"
"39  et l’ennemi qui l’a semée, c’est le Diable+. La moisson+, c’est [l’]achèvement* d’un système de choses*+, et les moissonneurs, ce sont des anges.","39  tɩ bɛ wã sẽn bʋd-bã yaa Sʋɩtãanã.* Tigsgã yaa dũniyã* saabo, tɩ tigsdbã yaa malɛgsã."
"40  De même donc que la mauvaise herbe est ramassée et brûlée au feu, ainsi en sera-​t-​il à l’achèvement du système de choses+.","40  B sẽn tigim nadensã n yõog bugmã, na n yɩɩ woto me dũniyã* saab wakate."
"41  Le Fils de l’homme enverra ses anges, et ils ramasseront hors de son royaume toutes les choses qui font trébucher+ et ceux qui commettent l’illégalité,","41  Ninsaal Biigã na n tʋma bãmb malɛgsã tɩ b yiis bũmb nins fãa sẽn tõe n kɩt tɩ ned lak n lʋɩ wã, ne tʋʋm-wẽns-maandbã bãmb Rĩungã pʋgẽ,"
42  et ils les jetteront dans le four de feu+. C’est là que seront [leurs] pleurs et [leurs] grincements de dents+.,42  n tɩ lob-b wʋng ning sẽn wɩng wʋsgã pʋgẽ. Yaa be la b na n yãb la b wãb b yẽna.
"43  En ce temps-​là, les justes resplendiront+ comme le soleil+ dans le royaume de leur Père. Que celui qui a des oreilles écoute+. ","43  Wakat kãnga, nin-tɩrsã na n yãga wa wĩntoogã sẽn yãgd to-to wã bãmb Ba wã Rĩungã pʋgẽ. Bɩ sẽn tar-a tʋb kelge. "
"44  “ Le royaume des cieux est semblable à un trésor caché dans le champ [et] qu’un homme a trouvé et caché ; et, dans sa joie, il va vendre+ tout ce qu’il a et achète ce champ+. ","44  “Saasẽ Rĩungã yaa wa bõn-sõma sẽn solg pʋʋg pʋgẽ, tɩ rao yã n lebs n solge. A sũurã sẽn yaa noogã yĩnga, a tɩ koosa a sẽn tarã fãa n da pʋʋgã. "
45  “ Le royaume des cieux est encore semblable à un marchand itinérant qui cherche de belles perles.,45  “Saasẽ Rĩungã leb n yaa wa toand sẽn gilgd n baood kĩndi sẽn yaa sõma.
"46  Ayant trouvé une perle de grande valeur+, il s’en est allé et s’est empressé de vendre tout ce qu’il avait et l’a achetée+. ","46  A sẽn wa n yã kĩndf sẽn yaa sõma wʋsgo, a kẽngame n tɩ koos a sẽn tarã fãa tao-tao n da-a. "
47  “ Le royaume des cieux est encore semblable à une senne lancée dans la mer et qui rassemble [des poissons] de toutes sortes+.,"47  “Saasẽ Rĩungã leb n yaa wa zĩm-gãmbr b sẽn lob mogrã pʋgẽ, t’a yõgd zĩm buud fãa."
"48  Quand elle a été remplie, [les pêcheurs] l’ont tirée sur la plage et, s’asseyant, ils ont ramassé dans des récipients les beaux+ [poissons], mais ils ont rejeté ceux qui ne convenaient pas+.","48  A sã n wa n pidi, b vuugd-a lame n wa mogrã noore, n zĩnd n tũus zĩm nins sẽn yaa sõma wã n ning yaas pʋsẽ, la b lob sẽn pa-b sõma wã."
"49  Ainsi en sera-​t-​il à l’achèvement du système de choses* : les anges sortiront et sépareront les méchants+ du milieu des justes+,","49  Na n yɩɩ woto dũniyã* saab wakate. Malɛgsã na n wa yiisa nin-wẽnsã nin-tɩrsã sʋka,"
50  et ils les jetteront dans le four de feu. C’est là que seront [leurs] pleurs et [leurs] grincements de dents+. ,50  n lob-b wʋng ning sẽn wɩng wʋsgã pʋgẽ. Yaa be la b na n yãb la b wãb b yẽna.” 
51  “ Avez-​vous saisi le sens de tout cela ? ” Ils lui dirent : “ Oui. ”,"51  Dẽ, a Zeezi sokame: “Yãmb wʋma bõn-kãensã fãa võor bɩ?” Tɩ b leok bãmba: “N-⁠ye, Zu-soaba.”"
"52  Alors il leur dit : “ En pareil cas, tout instructeur public*, après qu’il a été enseigné en ce qui concerne le royaume des cieux+, est semblable à un homme, un maître de maison, qui sort de son trésor* du neuf et du vieux+. ” ","52  La a Zeezi yeela bãmb yaa: “Sã n yaa woto, karen-saamb ning fãa b sẽn zãms saasẽ Rĩungã yɛl yaa wa rao sẽn yaa yir soaba, sẽn yiisd bõn-paal la bõn-kʋd a paoong bĩngr zĩigẽ.” "
"53  Or, quand Jésus eut achevé [de donner] ces exemples, il partit de là.","53  A Zeezi sẽn wẽ yel-bũn-kãensã n sa, b yii be n looge."
